frame.number;eth.src;ip.src;eth.dst;ip.dst;_ws.col.Protocol;_ws.col.Info
279;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xbadd A www.google.com
280;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
281;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xe9d7 A www.google.com
282;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
283;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xe9d7 A www.google.com
284;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
285;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x4cc0 A www.google.com
286;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
287;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x4cc0 A www.google.com
288;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
289;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x230a A www.google.com
290;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
291;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x6052 A www.google.com
292;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
293;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x598c A www.google.com
294;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
295;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x598c A www.google.com
296;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
297;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x56bc A www.google.com
298;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
299;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x56bc A www.google.com
300;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
301;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xe4a9 A s2.googleusercontent.com
302;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
303;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x0297 A s2.googleusercontent.com
304;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
305;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xe293 A s2.googleusercontent.com
306;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
307;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xe293 A s2.googleusercontent.com
308;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
309;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x9c2c A s2.googleusercontent.com
310;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
311;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x9c2c A s2.googleusercontent.com
312;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
313;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x57ef A www.google.com
314;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
315;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xd273 A www.google.com
316;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
317;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x7315 A www.google.com
318;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xb94c A s2.googleusercontent.com
319;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
320;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
321;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x7315 A www.google.com
322;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
323;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xfac7 A www.google.com
324;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
325;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x333e A s2.googleusercontent.com
326;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xfac7 A www.google.com
327;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
328;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
329;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x792c A s2.googleusercontent.com
330;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
331;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x792c A s2.googleusercontent.com
332;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
333;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x4cc9 A s2.googleusercontent.com
334;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
335;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x4cc9 A s2.googleusercontent.com
336;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
337;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xcceb A www.google.com
338;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
339;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x8c34 A www.google.com
340;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
341;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x88a2 A www.google.com
342;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
343;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x88a2 A www.google.com
344;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
345;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x47d4 A www.google.com
346;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
347;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x47d4 A www.google.com
348;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
349;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x51d1 A www.google.com
350;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
351;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x5ebd A www.google.com
352;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
353;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x7d06 A www.google.com
354;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
355;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x7d06 A www.google.com
356;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
357;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x84ce A www.google.com
358;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
359;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x84ce A www.google.com
360;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
361;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xa175 A www.google.com
362;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
363;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x1767 A www.google.com
364;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
365;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x04a3 A www.google.com
366;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
367;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x04a3 A www.google.com
368;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
369;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x19ad A www.google.com
370;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
371;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x19ad A www.google.com
372;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
373;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xf751 A www.google.com
374;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
375;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x1349 A www.google.com
376;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
377;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xbcc1 A www.google.com
378;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
379;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xbcc1 A www.google.com
380;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
381;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x21a2 A www.google.com
382;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
383;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x21a2 A www.google.com
384;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
385;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xc31f A www.google.com
386;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
387;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x8464 A www.google.com
388;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
389;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x45be A www.google.com
390;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
391;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x45be A www.google.com
392;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
393;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xfc7e A www.google.com
394;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
395;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xfc7e A www.google.com
396;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
397;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x8c19 A www.google.com
398;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
399;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xfd3c A www.google.com
400;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
401;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x86ad A www.google.com
402;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
403;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x86ad A www.google.com
404;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
405;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x362f A www.google.com
406;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
407;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x362f A www.google.com
408;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
409;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x22d0 A s2.googleusercontent.com
410;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
411;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x9ebc A s2.googleusercontent.com
412;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
413;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x9ffe A s2.googleusercontent.com
414;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
415;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x9ffe A s2.googleusercontent.com
416;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
417;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x67cb A s2.googleusercontent.com
418;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
419;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x67cb A s2.googleusercontent.com
420;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
421;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xaf0e A www.google.com
422;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
423;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xfdfd A www.google.com
424;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
425;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x3356 A s2.googleusercontent.com
426;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
427;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x7764 A www.google.com
428;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x11cb A s2.googleusercontent.com
429;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
430;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
431;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x7764 A www.google.com
432;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
433;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x09ae A www.google.com
434;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
435;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x09ae A www.google.com
436;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
437;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xe3fb A s2.googleusercontent.com
438;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
439;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xe3fb A s2.googleusercontent.com
440;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
441;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x8fa4 A s2.googleusercontent.com
442;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
443;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x8fa4 A s2.googleusercontent.com
444;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
445;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x3587 A www.google.com
446;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
447;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x031e A www.google.com
448;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
449;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x8137 A www.google.com
450;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
451;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x8137 A www.google.com
452;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
453;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x2386 A www.google.com
454;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
455;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x2386 A www.google.com
456;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
457;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x359a A www.google.com
458;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
459;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x1f30 A www.google.com
460;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
461;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xb12b A www.google.com
462;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
463;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xb12b A www.google.com
464;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
465;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xf0d5 A www.google.com
466;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
467;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xf0d5 A www.google.com
468;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
469;;127.0.0.1;;127.0.0.1;TCP;48422 → 8000 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=799756 TSecr=0 WS=128
470;;127.0.0.1;;127.0.0.1;TCP;8000 → 48422 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=799756 TSecr=799756 WS=128
471;;127.0.0.1;;127.0.0.1;TCP;48422 → 8000 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=799756 TSecr=799756
472;;127.0.0.1;;127.0.0.1;HTTP;GET / HTTP/1.1 
473;;127.0.0.1;;127.0.0.1;TCP;8000 → 48422 [ACK] Seq=1 Ack=456 Win=44800 Len=0 TSval=799756 TSecr=799756
474;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
475;;127.0.0.1;;127.0.0.1;TCP;48422 → 8000 [ACK] Seq=456 Ack=18 Win=43776 Len=0 TSval=799756 TSecr=799756
476;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
477;;127.0.0.1;;127.0.0.1;TCP;48422 → 8000 [ACK] Seq=456 Ack=56 Win=43776 Len=0 TSval=799756 TSecr=799756
478;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
479;;127.0.0.1;;127.0.0.1;TCP;48422 → 8000 [ACK] Seq=456 Ack=93 Win=43776 Len=0 TSval=799756 TSecr=799756
480;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
481;;127.0.0.1;;127.0.0.1;TCP;48422 → 8000 [ACK] Seq=456 Ack=118 Win=43776 Len=0 TSval=799756 TSecr=799756
482;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
483;;127.0.0.1;;127.0.0.1;TCP;48422 → 8000 [ACK] Seq=456 Ack=140 Win=43776 Len=0 TSval=799756 TSecr=799756
484;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
485;;127.0.0.1;;127.0.0.1;TCP;48422 → 8000 [ACK] Seq=456 Ack=186 Win=43776 Len=0 TSval=799756 TSecr=799756
486;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
487;;127.0.0.1;;127.0.0.1;TCP;48422 → 8000 [ACK] Seq=456 Ack=188 Win=43776 Len=0 TSval=799756 TSecr=799756
488;;127.0.0.1;;127.0.0.1;HTTP;HTTP/1.0 200 OK  (text/html)
489;;127.0.0.1;;127.0.0.1;TCP;48422 → 8000 [ACK] Seq=456 Ack=4960 Win=174720 Len=0 TSval=799756 TSecr=799756
490;;127.0.0.1;;127.0.0.1;TCP;8000 → 48422 [FIN, ACK] Seq=4960 Ack=456 Win=44800 Len=0 TSval=799756 TSecr=799756
491;;127.0.0.1;;127.0.0.1;TCP;48422 → 8000 [FIN, ACK] Seq=456 Ack=4961 Win=174720 Len=0 TSval=799757 TSecr=799756
492;;127.0.0.1;;127.0.0.1;TCP;8000 → 48422 [ACK] Seq=4961 Ack=457 Win=44800 Len=0 TSval=799757 TSecr=799757
493;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x52a0 A s2.googleusercontent.com
494;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
495;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xc874 A s2.googleusercontent.com
496;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
497;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xcd3c A s2.googleusercontent.com
498;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
499;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xcd3c A s2.googleusercontent.com
500;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
501;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x2ac3 A s2.googleusercontent.com
502;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
503;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x2ac3 A s2.googleusercontent.com
504;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
505;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x934e A s2.googleusercontent.com
506;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
507;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x571c A s2.googleusercontent.com
508;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
509;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xe1ae A s2.googleusercontent.com
510;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
511;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xe1ae A s2.googleusercontent.com
512;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
513;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x430b A s2.googleusercontent.com
514;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
515;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x430b A s2.googleusercontent.com
516;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
517;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xff2c A s2.googleusercontent.com
518;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
519;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x7794 A s2.googleusercontent.com
520;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
521;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x4d3f A s2.googleusercontent.com
522;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
523;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x4d3f A s2.googleusercontent.com
524;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
525;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xf12a A s2.googleusercontent.com
526;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
527;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xf12a A s2.googleusercontent.com
528;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
529;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x8afb A www.google.com
530;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
531;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xce6b A www.google.com
532;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
533;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x5b9c A www.google.com
534;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
535;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x5b9c A www.google.com
536;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
537;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xfd49 A www.google.com
538;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
539;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xfd49 A www.google.com
540;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
541;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x84e4 A www.google.com
542;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
543;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xf72b A www.google.com
544;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
545;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xf1fc A www.google.com
546;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
547;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xf1fc A www.google.com
548;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
